-- ID: 00C4DBBC FW: 1.7.9.4 -- 2873
9627,-48,-15888,-2464
101,-912,-15504,-1600
98,-1936,-15872,-4064
100,-1200,-14080,592
101,496,-13760,-3888
100,144,-14512,-2544
98,-240,-15152,-2224
101,-512,-15680,-2320
100,-1040,-16416,-2144
100,4960,-13600,-6208
99,2192,-14752,-4096
100,752,-15264,-2928
100,1648,-15136,-4576
101,640,-15568,-3440
98,192,-15584,-2496
100,-352,-15664,-2272
101,-352,-15792,-1792
100,-448,-15808,-1920
98,-1072,-16384,-2048
101,-848,-16256,-1920
100,-704,-16064,-1824
100,-608,-15856,-1328
99,-592,-15904,-2544
100,-352,-15424,-1120
100,-528,-15632,-1264
101,-544,-15728,-1456
98,-624,-15696,-1504
100,-560,-15648,-1440
101,-416,-15664,-1488
100,-576,-15792,-1568
186,-2144,-16448,-2736
101,-1408,-14832,-5232
100,-992,-15120,-3312
100,-720,-15456,-2560
99,-848,-15680,-1216
100,-464,-15808,-1136
100,-672,-15824,-1456
99,-656,-15744,-1504
100,-528,-15872,-2416
100,-1616,-16784,-1840
99,-1136,-15904,-2592
100,-960,-15968,-1952
98,-256,-15216,-928
101,496,-13952,-1248
100,-256,-14848,-1808
101,-544,-15296,-2032
98,-416,-14736,-3856
100,-224,-14896,-3232
101,-368,-15456,-2368
100,-368,-15472,-1408
98,-432,-15616,-1136
101,-560,-15584,-896
100,-416,-15808,-320
100,-688,-15904,-640
99,-976,-15744,-704
100,-1040,-15776,-1008
100,-672,-15776,176
101,-1104,-15840,-656
98,-1568,-16000,-832
100,-1040,-16176,-1216
187,-528,-16032,1232
100,-1008,-16256,512
100,-1584,-16128,176
101,-912,-16048,-224
100,-800,-15808,-128
100,-1040,-15936,-960
101,-928,-15872,-752
100,-960,-15984,-928
100,-816,-15920,-912
101,-912,-15952,-992
100,-880,-15920,-896
100,-928,-15840,-864
101,-880,-15840,-976
100,-736,-15920,-1056
101,-864,-16000,-1344
100,-800,-15920,-800
100,-800,-15696,-528
101,-896,-15936,-1168
100,-1056,-16000,-1296
100,-864,-15872,-928
101,-848,-15840,-752
100,-880,-15856,-864
100,-784,-15872,-896
101,-848,-15888,-944
100,-800,-15904,-880
100,-800,-15856,-880
101,-848,-15856,-912
100,-880,-15840,-848
100,-912,-15840,-816
101,-896,-15840,-864
192,-1104,-15712,-1568
101,-5712,-13952,1168
98,-3648,-17648,416
100,-1968,-17216,64
101,576,-13296,1504
100,1472,-11632,2624
98,2768,-12864,4272
101,3456,-13248,5744
100,4304,-13248,6608
100,5136,-13264,7184
99,5744,-12112,7568
100,6288,-11648,7712
100,6816,-10816,8752
101,7264,-9312,9232
98,8416,-8096,10064
100,9136,-7312,11856
101,14480,-3520,18000
100,11200,-4016,14848
100,11600,-2560,12624
101,11184,-3680,13008
100,7392,-176,11808
101,8608,-2720,12032
100,10336,-2352,11072
100,8592,-2480,13200
101,6608,-3216,14720
100,6432,-3376,14672
100,4160,-912,8880
101,2032,1200,10992
100,-128,1936,14640
100,1296,2288,14544
185,2656,4192,14832
100,4272,4352,12160
100,4288,5088,14112
101,4832,6000,14720
100,4480,8848,9936
100,3984,1808,17744
101,6688,1616,15936
100,5200,-1776,16272
100,8496,496,18912
99,5296,-1776,16992
100,6384,-368,14128
100,9120,3408,9872
99,10432,5328,9248
100,10656,4928,8992
100,11760,5040,9056
101,13024,5440,6368
100,13552,4896,4128
101,14624,3360,2896
100,14496,2720,1344
100,16112,2304,-64
101,15632,1248,-3024
100,14608,208,-3952
100,14720,-96,-1968
101,14560,-2080,-6048
100,16224,-2112,-3552
100,14032,-1824,-2400
99,16464,544,-3616
100,16320,48,-4560
100,15360,-2128,-2864
