-- ID: 00C4DBBC FW: 1.7.9.4 -- 1867196
9228,6352,-5040,13744
101,6256,-5120,13920
100,6304,-5168,13888
100,6368,-5104,13856
101,6320,-5088,13840
100,6304,-5184,13856
100,6304,-5184,13952
101,6272,-5184,13984
100,6272,-5152,14000
100,6240,-5184,13952
101,6272,-5216,13984
100,6208,-5232,13936
100,6208,-5152,13920
99,6224,-5328,14000
100,6144,-5312,14000
100,6176,-5328,13968
99,6192,-5248,14016
100,6192,-5280,13952
100,6160,-5280,13904
101,6080,-5328,14064
100,5984,-5296,14016
101,5920,-5328,14000
100,5952,-5360,13984
100,5952,-5440,14064
101,5968,-5344,14128
100,5952,-5280,14064
98,5952,-5344,14064
101,5888,-5376,14080
100,5872,-5408,14128
100,5888,-5376,14128
185,5936,-5376,14128
100,5984,-5328,14080
100,5936,-5328,14064
99,5920,-5280,14080
100,5920,-5296,14032
100,5872,-5328,14112
101,5920,-5360,14112
98,5840,-5328,14016
100,5888,-5296,14032
101,6016,-5648,13904
100,6032,-5216,13664
98,5680,-4816,13312
101,4832,-4832,13936
100,4240,-5392,14624
100,3760,-5680,14624
99,3312,-5776,14416
100,2560,-6256,14656
100,1936,-6640,14752
101,1376,-6960,14672
98,736,-7008,14992
100,304,-7008,14992
101,192,-7056,14800
100,48,-7008,14544
98,16,-7136,14352
101,48,-7216,14336
100,16,-7248,14448
100,-96,-7200,14544
99,-144,-7120,14320
100,0,-7056,14416
98,48,-7072,14608
183,128,-6928,14304
100,256,-6880,14480
100,272,-6912,14592
101,240,-7040,14704
98,272,-6816,14736
100,368,-6880,14896
101,464,-6912,14880
100,384,-6704,14592
98,288,-6416,14512
101,336,-6304,14768
100,384,-6304,14848
101,304,-6368,14752
98,224,-6384,14704
100,336,-6368,14752
101,272,-6320,14752
100,176,-6432,14752
98,288,-6400,14672
101,320,-6352,14608
100,256,-6480,14736
100,96,-6432,14768
99,208,-6752,14848
100,208,-6672,14848
100,368,-6736,15312
101,256,-6064,15376
98,0,-5072,14768
100,-96,-4576,14960
101,144,-4336,15024
100,208,-4912,15424
98,192,-4624,15360
101,-32,-4656,15296
182,48,-6224,15712
100,208,-6672,15424
101,288,-6656,15056
100,64,-6864,15760
100,112,-5008,14832
101,352,-4800,14352
100,144,-5600,14464
100,-176,-7824,16368
101,608,-6784,15856
100,656,-5696,15904
100,528,-5248,15152
101,864,-3840,13968
100,560,-5488,14688
100,608,-6800,15056
101,528,-7216,15104
100,448,-6880,14672
101,432,-6496,14368
100,480,-6624,14592
100,512,-6752,14800
101,544,-6752,14624
100,560,-6528,14512
100,528,-6512,14608
99,496,-6448,14736
100,496,-6400,14864
100,448,-6336,14816
101,304,-6240,14832
100,464,-6128,14864
100,400,-6064,14944
101,288,-5984,14912
100,512,-6064,14976
188,512,-5808,14960
99,352,-5808,14944
100,432,-5872,14992
100,464,-5952,15040
99,496,-5984,14944
